<<<<<<< HEAD
date,open,high,low,close,price_change_pct,volume,turnover,year,eps_x,pe-ratio_x,roe_x,dividend_x,eps_y,pe-ratio_y,roe_y,dividend_y,net-margin,pb-ratio,debt-equity
2022-02-24,479.0,479.0,468.0,470.0,-1.88,15830,7453348.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-02-27,470.0,479.0,464.1,473.0,0.64,8985,4230481.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-02-28,472.0,473.9,467.0,467.0,-1.27,13525,6340030.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-02,464.2,464.2,455.0,460.0,-1.5,13631,6265586.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-06,460.0,460.0,453.4,455.0,-1.09,10507,4784626.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-07,464.0,464.1,456.0,456.0,0.22,8992,4127503.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-09,459.0,459.0,450.0,452.0,-0.88,8075,3650585.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-10,450.0,468.0,450.0,460.0,1.77,19155,8764688.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-13,460.0,478.1,460.0,470.0,2.17,10779,5086614.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-14,478.0,478.0,463.1,470.1,0.02,2525,1192319.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-15,470.0,470.0,460.7,464.0,-1.3,5471,2534729.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-16,460.1,470.0,460.0,463.0,-0.22,9332,4320910.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-20,457.0,471.0,456.1,462.0,-0.22,4724,2181913.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-21,465.0,465.0,455.0,459.0,-0.65,14937,6836399.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-22,459.0,463.0,459.0,462.0,0.65,11263,5193342.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-23,461.5,471.0,461.5,463.0,0.22,10233,4740541.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-24,455.0,470.0,455.0,463.0,0.0,14040,6464843.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-27,455.0,463.0,455.0,455.1,-1.71,12622,5781600.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-28,458.0,458.0,450.0,450.2,-1.08,12475,5625167.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-29,459.0,459.0,450.0,457.0,1.51,11977,5424915.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-30,449.0,457.0,449.0,456.9,-0.02,6345,2879501.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-03-31,465.9,466.0,450.6,452.0,-1.07,7396,3341753.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-03,452.0,452.0,447.1,450.0,-0.44,5861,2632870.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-04,459.0,459.0,446.1,448.0,-0.44,12225,5476031.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-05,456.9,456.9,440.2,442.1,-1.32,6086,2690249.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-06,440.0,450.9,436.0,438.0,-0.93,11599,5126827.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-07,434.5,447.0,434.5,445.0,1.6,11197,4949555.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-11,450.0,450.0,441.6,441.6,-0.76,13605,6044251.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-12,440.1,442.0,435.0,438.0,-0.82,6359,2778759.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-13,433.1,512.0,433.1,453.7,3.58,13351,5967129.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-17,462.7,462.7,439.5,440.0,-3.02,7977,3542179.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-18,440.0,448.8,436.0,437.0,-0.68,6545,2874845.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-19,435.0,440.9,432.0,437.0,0.0,5507,2412361.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-20,445.7,446.5,438.0,441.0,0.92,16005,7055112.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-21,449.8,449.8,435.0,437.1,-0.88,10435,4561374.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-24,445.8,451.0,443.0,450.1,2.97,11729,5230497.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-25,454.0,456.0,442.0,442.0,-1.8,11976,5360114.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-26,442.0,450.0,440.0,440.0,-0.45,4929,2183901.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-27,437.0,441.0,436.0,438.5,-0.34,5895,2586412.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-04-28,447.2,447.2,438.1,439.0,0.11,4135,1819298.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-02,439.0,440.0,433.8,436.0,-0.68,13808,6013275.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-04,430.1,436.0,430.1,434.5,-0.34,3455,1500810.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-05,432.0,438.0,430.6,431.0,-0.81,6206,2686147.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-08,429.0,432.0,422.0,432.0,0.23,11426,4890087.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-09,440.6,440.6,431.0,434.0,0.46,7937,3459360.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-10,433.0,441.6,433.0,441.6,1.75,5626,2470134.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-11,440.1,444.0,440.0,444.0,0.54,2906,1285216.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-12,449.9,449.9,438.0,440.9,-0.7,10173,4483543.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-17,435.0,439.0,430.0,435.0,-1.34,6192,2685936.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-18,429.0,435.0,429.0,432.0,-0.69,6071,2616916.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-19,430.1,435.0,426.0,430.0,-0.46,5560,2393889.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-20,425.7,435.0,425.0,428.0,-0.47,4264,1831327.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-23,436.5,436.5,422.0,422.8,-1.21,9719,4119947.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-24,431.2,431.2,423.0,428.0,1.23,10144,4323801.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-25,436.5,436.5,405.0,432.0,0.93,9512,4031513.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-26,440.6,440.6,421.5,436.0,0.93,15251,6494578.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-27,436.0,436.0,428.2,430.7,-1.22,4456,1922029.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-30,439.3,439.3,420.0,424.9,-1.35,6222,2629076.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-05-31,424.5,424.5,418.0,420.0,-1.15,10350,4346261.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-01,421.0,423.0,418.0,420.0,0.0,8761,3674559.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-02,425.5,426.0,416.3,419.9,-0.02,3257,1362673.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-03,428.2,428.2,413.2,416.0,-0.93,8143,3382204.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-06,424.3,424.3,407.0,412.0,-0.96,4636,1904513.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-07,412.0,412.0,400.2,401.0,-2.67,12264,4950855.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-08,409.0,411.0,400.0,405.0,1.0,15338,6203476.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-09,413.1,413.1,400.1,400.4,-1.14,15425,6228890.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-10,398.0,403.0,397.0,397.0,-0.85,12045,4808577.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-13,397.0,404.0,395.0,399.0,0.5,12312,4902601.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-14,399.0,399.9,395.0,397.0,-0.5,7612,3017953.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-15,400.0,400.0,391.0,391.0,-1.51,9554,3754627.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-16,384.0,397.9,384.0,390.0,-0.26,8581,3354863.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-17,393.0,397.0,390.0,390.0,0.0,4993,1951771.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-19,385.2,392.9,385.0,390.0,0.0,5310,2069209.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-20,384.0,390.0,382.2,385.5,-1.15,14718,5666704.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-21,385.0,400.0,385.0,390.0,1.17,7918,3100397.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-22,387.0,392.0,385.0,391.0,0.26,6980,2722333.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-23,398.8,398.8,382.1,383.1,-2.02,21789,8414782.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-24,390.0,390.0,380.0,388.8,1.49,6468,2484159.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-26,396.0,405.0,390.5,404.9,4.14,13696,5482020.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-27,412.0,419.0,392.1,401.0,-0.96,11471,4621379.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-28,401.0,404.0,396.6,401.0,0.0,5094,2031641.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-29,409.0,409.0,397.2,404.0,0.75,6598,2659585.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-06-30,411.9,411.9,403.0,409.0,1.24,11914,4857477.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-01,417.0,417.0,389.5,389.5,-4.77,11396,4611817.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-03,397.0,406.8,381.8,403.5,3.59,19508,7672977.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-04,408.0,415.0,403.8,409.9,1.59,15449,6320038.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-05,401.8,414.0,394.1,400.0,-2.42,15039,6046235.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-06,403.0,404.0,396.0,401.0,0.25,15234,6093727.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-07,400.0,403.0,398.0,400.0,-0.25,14587,5825261.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-08,397.0,399.0,387.0,395.0,-1.25,14858,5826772.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-11,396.0,396.0,379.6,387.5,-1.9,35074,13473642.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-12,387.5,395.0,375.0,384.0,-0.9,19747,7539526.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-13,391.0,397.0,382.2,394.0,2.6,6192,2404631.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-14,401.8,401.8,390.0,391.6,-0.61,158671,62065314.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-15,398.9,400.0,395.0,396.3,1.2,5051,2012593.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-17,390.0,400.0,387.1,394.9,-0.35,20704,8134929.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-18,394.0,398.0,393.0,396.2,0.33,52068,20549487.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-19,397.0,403.7,397.0,400.0,0.96,13947,5575578.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-20,394.6,406.7,394.6,402.0,0.5,112934,44672198.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-21,400.0,405.9,394.0,402.5,0.12,6326,2535364.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-22,399.0,400.0,387.1,398.0,-1.12,4047,1604436.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-24,398.0,409.0,391.0,409.0,2.76,23868,9556559.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-25,411.0,425.0,411.0,425.0,3.91,34126,14249745.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-26,427.9,427.9,411.0,415.0,-2.35,35955,14881749.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-27,423.0,433.0,418.0,433.0,4.34,55196,23425645.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-28,441.0,462.9,430.0,462.9,6.91,59744,26524858.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-29,469.0,470.0,450.0,465.0,0.45,36593,16765400.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-07-31,470.0,510.0,455.0,510.0,9.68,44052,20878278.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-01,512.0,512.0,483.0,486.0,-4.71,67005,33179058.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-02,487.0,487.9,468.3,474.6,-2.35,40106,19032618.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-03,476.0,480.9,456.0,456.0,-3.92,39894,18665846.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-04,448.0,468.0,440.0,451.0,-1.1,38694,17365485.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-05,445.0,452.9,441.0,445.0,-1.33,7440,3315599.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-07,445.0,453.0,445.0,453.0,1.8,18032,8075875.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-08,461.9,461.9,442.0,444.1,-1.96,20624,9218366.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-09,437.3,451.9,432.0,436.0,-1.82,12817,5626489.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-10,440.0,440.0,429.0,429.0,-1.61,16773,7243689.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-11,425.0,437.0,425.0,430.0,0.23,11210,4815760.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-14,421.4,438.6,421.4,424.0,-1.4,14531,6219000.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-15,424.0,457.7,422.0,451.0,6.37,17285,7404296.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-16,442.0,460.0,434.0,439.1,-2.64,17620,7833123.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-17,443.0,443.0,426.3,430.0,-2.07,13134,5648904.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-18,430.0,444.6,427.4,441.0,2.56,12890,5628626.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-21,445.0,449.8,437.3,437.3,-0.84,7374,3260526.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-22,431.1,440.0,431.0,440.0,0.62,2924,1277234.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-23,438.0,442.0,425.0,438.9,-0.25,15308,6667476.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-24,440.0,440.0,430.6,435.0,-0.89,5589,2417621.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-25,435.0,440.0,431.0,432.0,-0.69,5833,2530577.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-26,438.0,438.0,424.9,425.6,-1.48,10140,4326202.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-28,420.1,427.0,420.0,425.0,-0.14,10563,4453370.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-29,421.5,427.5,421.0,421.0,-0.94,11699,4944304.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-30,422.0,430.0,421.3,421.4,0.1,8802,3728450.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-08-31,426.0,427.0,419.0,422.8,0.33,5671,2385873.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-01,415.2,421.0,415.2,419.0,-0.9,5639,2360105.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-02,420.0,420.0,412.0,419.0,0.0,3892,1620488.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-04,419.1,425.0,415.2,422.0,0.72,9286,3888429.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-05,420.0,422.0,416.1,417.0,-1.18,3885,1628155.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-06,420.0,424.9,413.0,413.1,-0.94,8859,3674520.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-07,410.0,415.0,406.5,410.0,-0.75,3907,1605794.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-08,410.1,415.0,405.1,408.1,-0.46,10559,4318077.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-11,407.0,415.0,407.0,411.0,0.71,3473,1421091.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-12,411.0,411.9,407.0,411.0,0.0,2463,1008301.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-13,414.0,420.0,413.0,417.8,1.65,4190,1742116.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-14,417.8,423.8,412.0,423.8,1.44,8995,3780105.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-15,424.0,428.0,405.0,409.5,-3.37,13470,5537941.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-16,402.4,410.0,402.0,410.0,0.12,4676,1902254.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-18,402.0,410.0,397.1,399.8,-2.49,24569,9859823.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-20,399.0,400.0,392.1,400.0,0.05,12629,4986771.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-21,407.0,407.0,390.0,394.0,-1.5,13376,5274325.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-22,393.0,398.0,390.0,392.0,-0.51,6498,2543396.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-25,395.0,398.9,390.1,394.0,0.51,7292,2857839.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-27,387.0,406.9,387.0,402.0,2.03,3007,1197878.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-28,402.3,406.0,399.0,400.0,-0.5,2354,945527.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-09-29,401.0,402.0,396.3,401.2,0.3,7019,2807179.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-09,402.0,421.1,402.0,416.7,3.86,2748,1119661.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-10,411.0,414.0,400.0,406.8,-2.38,7212,2909272.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-11,408.4,408.4,400.2,404.0,-0.69,3167,1276519.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-12,411.0,411.0,402.0,402.0,-0.5,4772,1926601.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-13,408.0,410.0,398.0,400.0,-0.5,10129,4055785.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-16,398.0,429.0,397.0,429.0,7.25,11178,4478728.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-17,437.5,437.5,402.0,410.0,-4.43,23037,9441906.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-19,402.1,410.0,400.2,405.0,-1.22,4919,1992710.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-20,401.0,408.0,401.0,404.9,-0.02,3225,1305698.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-23,409.0,409.0,402.0,403.0,-0.47,4357,1766320.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-10-31,411.0,427.9,411.0,418.0,3.72,30058,12645040.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-01,421.0,425.0,412.6,418.0,0.0,26016,10901671.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-02,423.0,426.0,413.5,420.5,0.6,11285,4747334.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-03,416.0,420.9,415.3,419.0,-0.36,7668,3210109.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-06,419.1,424.0,415.6,421.0,0.48,18214,7646889.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-07,421.0,428.0,420.1,422.0,0.24,11953,5069966.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-08,421.0,424.0,418.1,419.1,-0.69,5844,2455007.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-09,419.5,423.5,416.0,417.8,-0.31,7949,3321234.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-10,420.0,420.0,411.1,415.0,-0.67,7408,3070165.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-13,423.0,423.0,412.0,412.5,-0.6,4999,2069671.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-14,412.2,419.0,412.2,418.9,1.55,12413,5160690.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-15,421.0,421.0,416.2,417.0,-0.45,1945,812695.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-16,420.0,423.3,415.0,422.5,1.32,6814,2866114.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-17,430.0,430.0,421.0,426.1,0.85,6744,2862366.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-22,434.0,440.0,432.2,439.0,3.03,46364,20195162.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-23,433.0,433.0,415.0,418.0,-4.78,11493,4803145.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-24,422.0,424.0,412.0,418.3,0.07,8821,3648448.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-27,415.0,416.0,411.0,411.3,-1.67,10915,4505233.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-28,419.5,419.6,405.0,407.0,-1.05,13907,5720544.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-29,409.0,412.0,405.5,408.0,0.25,7670,3135685.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-11-30,406.0,410.9,406.0,408.0,0.0,7218,2949136.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-01,405.0,412.0,405.0,410.8,0.69,8993,3678891.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-04,406.0,416.9,406.0,412.1,0.32,5021,2072261.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-05,410.0,417.0,409.0,409.0,-0.75,4768,1955185.8,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-06,409.0,412.0,406.0,406.5,-0.61,4382,1789996.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-07,407.0,407.1,401.2,402.7,-0.93,7278,2936247.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-11,398.0,404.0,396.0,402.8,0.02,9534,3824818.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-12,405.0,405.0,400.0,402.0,-0.2,10687,4288306.9,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-13,402.0,405.0,400.0,403.2,0.3,4010,1614551.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-14,402.0,403.2,398.0,400.0,-0.79,7463,2987079.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-15,398.5,405.0,398.5,400.0,0.0,6707,2688369.2,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-18,395.0,399.0,394.0,397.7,-0.58,12685,5021930.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-19,393.0,399.0,392.0,398.8,0.28,6604,2624453.0,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-20,396.0,405.0,396.0,402.5,0.93,6828,2744444.5,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-21,400.0,407.9,400.0,404.9,0.6,4495,1812555.6,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-22,400.0,408.0,400.0,404.7,-0.05,9832,3974565.4,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-26,412.0,412.9,404.0,412.9,2.03,9846,4021439.3,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-27,416.0,424.0,415.0,423.0,2.45,49025,20497796.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-28,425.0,425.0,414.6,419.8,-0.76,5023,2104267.1,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2022-12-29,414.1,440.0,414.1,434.0,3.38,18258,7874823.7,2022,37.36,16.51,14.15,16.51,39.19,1.85,6.5
2023-01-01,442.0,462.9,435.0,437.1,0.71,23398,10353217.9,2023,43.19,14.8,17.55,19.0,44.5,2.15,6.2
